ID	CN	EN	RU_TRANSLATION
451	<Assistant_Title1>【壳中的宇宙】</>\n<Assistant_Title2>描述：</>神眷发型\n<Assistant_Title2>使用：</>使用后获得壳中的宇宙，可点击<Assistant_System>外观-换装</>查看并使用，也可兑换为<Assistant_Red>1</>张神眷牌。\n<Assistant_Title2>获取：</>通过<Assistant_System>召唤-灵界焕容</>获得，或在<Assistant_System>美神馈赠商店</>中使用<Assistant_Red>1</>张神眷牌购买	<Assistant_Title1> [Universe in a Shell] </>\n<Assistant_Title2> Description: </> God's Favor Hairstyle \n<Assistant_Title2> Use: </> After use, obtain Universe in a Shell; click <Assistant_System> Appearance - Change Outfit </> to view and use, or exchange for <Assistant_Red> 1 </> God's Favor Card. \n<Assistant_Title2> Acquisition: </> Obtained via <Assistant_System> Summon - Spirit World Renewal </>, or purchase using <Assistant_Red> 1 </> God's Favor Card in the <Assistant_System> Goddess's Gift Shop </>	
452	<Assistant_Title1>【夜帷盛宴】</>\n<Assistant_Title2>描述：</>战令奖励时装\n<Assistant_Title2>使用：</>使用后获得夜帷盛宴套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>战令解锁	<Assistant_Title1>【Night Veil Feast】</>\n<Assistant_Title2>Description: </>Battle Pass reward outfit\n<Assistant_Title2>Use: </>Use to obtain the Night Veil Feast set. You can view and equip it by clicking <Assistant_System>Appearance - Dress Up</>.\n<Assistant_Title2>Acquisition: </>Unlocked via Battle Pass	
453	<Assistant_Title1>【夜莺银哨】</>\n<Assistant_Title2>描述：</>剧情奖励饰品\n<Assistant_Title2>使用：</>使用后获得夜莺银哨，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过美梦成真支线获取	<Assistant_Title1>【Nightingale Silver Whistle】</>\n<Assistant_Title2>Description: </>Plot Reward Accessory\n<Assistant_Title2>Usage: </>After use, you will obtain the Nightingale Silver Whistle. You can click <Assistant_System>Appearance - Dress Up</> to view and use it. \n<Assistant_Title2>Obtain: </>Obtained via the Dreams Come True side quest	
454	<Assistant_Title1>【大圆框眼镜】</>\n<Assistant_Title2>描述：</>教团等级奖励饰品\n<Assistant_Title2>使用：</>使用后获得大圆框眼镜，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>教团等级解锁	<Assistant_Title1>【Large Round-Frame Glasses】</>\n<Assistant_Title2>Description: </>Coven level reward accessory\n<Assistant_Title2>Use: </>Use to obtain Large Round-Frame Glasses. You can view and equip it by clicking <Assistant_System>Appearance - Dress Up</>.\n<Assistant_Title2>Acquisition: </>Coven level unlock	
455	<Assistant_Title1>【大阿卡那】</>\n<Assistant_Title2>描述：</>神眷发型\n<Assistant_Title2>使用：</>使用后获得大阿卡那，可点击<Assistant_System>外观-换装</>查看并使用，也可兑换为<Assistant_Red>1</>张神眷牌。\n<Assistant_Title2>获取：</>通过<Assistant_System>召唤-灵界焕容</>获得，或在<Assistant_System>美神馈赠商店</>中使用<Assistant_Red>1</>张神眷牌购买	<Assistant_Title1> [Major Arcana] </>\n<Assistant_Title2> Description: </> God's Favor Hairstyle \n<Assistant_Title2> Use: </> After use, obtain Major Arcana; click <Assistant_System> Appearance - Change Outfit </> to view and use, or exchange for <Assistant_Red> 1 </> God's Favor Card. \n<Assistant_Title2> Acquisition: </> Obtained via <Assistant_System> Summon - Spirit World Renewal </>, or purchase using <Assistant_Red> 1 </> God's Favor Card in the <Assistant_System> Goddess's Gift Shop </>	
456	<Assistant_Title1>【奴役之瓶】</>\n<Assistant_Title2>描述：</>战令奖励饰品\n<Assistant_Title2>使用：</>使用后获得奴役之瓶，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>战令解锁	<Assistant_Title1>【Bottle of Enslavement】</>\n<Assistant_Title2>Description: </>Battle Pass reward accessory\n<Assistant_Title2>Use: </>Use to obtain Bottle of Enslavement. You can view and equip it by clicking <Assistant_System>Appearance - Dress Up</>.\n<Assistant_Title2>Acquisition: </>Unlocked via Battle Pass	
457	<Assistant_Title1>【好友-删除拉黑】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友-点击头像</>、\n<Assistant_Title2>好友删除：</>删除好友会双向解除好友关系，不再会在好友列表中显示。<Assistant_Red>删除好友会清空双方的好友度，无法恢复</>，请谨慎操作。\n<Assistant_Title2>好友拉黑：</>若双方为好友关系，则拉黑会自动双向解除好友关系，且拉黑后无法再接收到对方的私聊。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友]|1406}，{SendAnswer:[好友-好友列表]|1407}，{SendAnswer:[好友-私聊]|1408}，{SendAnswer:[好友-群聊]|1409}，{SendAnswer:[好友-好友度]|1410}，{SendAnswer:[好友-跨服好友]|1411}	<Assistant_Title1>【Friends - Delete/Block】</>\n<Assistant_Title2>System Entry:</><Assistant_System>Menu - Friends - Click Avatar</>, \n<Assistant_Title2>Delete Friend:</>Deleting a friend will mutually remove the friendship, and they will no longer appear in your friend list.<Assistant_Red>Deleting a friend will clear the friendship level for both parties and cannot be recovered</>, please be Cautious.\n<Assistant_Title2>Block Friend:</>If you are currently friends, blocking will automatically remove the friendship on both sides, and you will no longer receive private messages from that person after blocking.\n<Assistant_Title3>Recommended Searches:</>{SendAnswer:[Friends]|1406}, {SendAnswer:[Friends - Friend List]|1407}, {SendAnswer:[Friends - Private Chat]|1408}, {SendAnswer:[Friends - Group Chat]|1409}, {SendAnswer:[Friends - Friendship Level]|1410}, {SendAnswer:[Friends - Cross-Server Friends]|1411}	
458	<Assistant_Title1>【好友-好友列表】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友</>{JumpToUI:[【前往查看】]|1250030}\n<Assistant_Title2>好友上限：</>本服好友上限200个，跨服好友拥有独立的分组，上限为50个。\n<Assistant_Title2>范围设置：</><Assistant_System>好友-右上角设置</>可以设置在线状态可见范围，可选择全部在线、全部隐身、对谁隐身、部分可见4个状态。并可以在设置中，调整可见范围和隐身范围。若群聊中有非好友关系的玩家，则该范围设置不生效。\n<Assistant_Title2>好友分组：</><Assistant_System>菜单-好友</>下方，点击<Assistant_System>创建分组</>可以创建自定义好友分组，最多可创建6个分组。创建分组后，可以通过<Assistant_System>管理分组</>进行排序和快捷删除操作。\n<Assistant_Title2>俱乐部成员：</>此分组列表默认显示非好友关系的当前俱乐部成员。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友]|1406}，{SendAnswer:[好友-私聊]|1408}，{SendAnswer:[好友-群聊]|1409}，{SendAnswer:[好友-好友度]|1410}，{SendAnswer:[好友-跨服好友]|1411}，{SendAnswer:[好友-删除拉黑]|1412}	<Assistant_Title1>【Friends - Friend List】</>\n<Assistant_Title2>System Entry: </><Assistant_System>Menu - Friends</>{JumpToUI:[【Go to View】]|1250030}\n<Assistant_Title2>Friend Limit: </>The friend limit for this server is 200. Cross-server friends have a separate group with a limit of 50.\n<Assistant_Title2>Visibility Settings: </><Assistant_System>Friends - Settings in the top right corner</>You can set the visibility of your online status. There are 4 available states: All Online, All Invisibility, Invisible to Specific Players, and Partially Visible. You can also adjust the visibility and invisibility ranges in the settings. If there are players in a group chat who are not on your friend list, these visibility settings will not take effect.\n<Assistant_Title2>Friend Groups: </><Assistant_System>Menu - Friends</>At the bottom, click <Assistant_System>Create Group</> to create custom friend groups. You can create up to 6 groups. After creating a group, you can use <Assistant_System>Manage Groups</> to sort or quickly delete them.\n<Assistant_Title2>Club Members: </>This group list displays current Club members who are not on your friend list by default.\n<Assistant_Title3>Recommended Search: </>{SendAnswer:[Friends]|1406}, {SendAnswer:[Friends - Private Chat]|1408}, {SendAnswer:[Friends - Group Chat]|1409}, {SendAnswer:[Friends - Friendliness]|1410}, {SendAnswer:[Friends - Cross-server Friends]|1411}, {SendAnswer:[Friends - Delete/Block]|1412}	
459	<Assistant_Title1>【好友-好友度】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友-好友私聊-右上角爱心标志</>\n<Assistant_Title2>获取来源：</>与好友组队击败1个团队/小队副本BOSS、组队击败世界BOSS、组队完成1次竞技玩法、与好友私聊、完成1次双人社交动作、双人共乘均可增加好友度。也可通过赠送社交礼物和赠送外观增加好友度。\n<Assistant_Title2>好友度清除：</><Assistant_Red>删除或拉黑好友会清空双方的好友度，无法恢复</>，请谨慎操作。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友]|1406}，{SendAnswer:[好友-好友列表]|1407}，{SendAnswer:[好友-私聊]|1408}，{SendAnswer:[好友-群聊]|1409}，{SendAnswer:[好友-跨服好友]|1411}，{SendAnswer:[好友-删除拉黑]|1412}	<Assistant_Title1>【Friends - Friendliness】</>\n<Assistant_Title2>System Access: </><Assistant_System>Menu - Friends - Private Chat - Heart icon in the top right corner</>\n<Assistant_Title2>Acquisition Source: </>Teaming up with friends to defeat 1 team/squad dungeon BOSS, teaming up to defeat a world BOSS, teaming up to complete 1 competitive activity, chatting privately with friends, completing 1 duo social action, or riding together can all increase Friendliness. You can also increase Friendliness by gifting social items and appearances.\n<Assistant_Title2>Friendliness Reset: </><Assistant_Red>Deleting or blocking a friend will clear the Friendliness between both parties and cannot be recovered</>, so please proceed with caution.\n<Assistant_Title3>Recommended Search: </>{SendAnswer:[Friends]|1406}, {SendAnswer:[Friends - Friend List]|1407}, {SendAnswer:[Friends - Private Chat]|1408}, {SendAnswer:[Friends - Group Chat]|1409}, {SendAnswer:[Friends - Cross-Server Friends]|1411}, {SendAnswer:[Friends - Delete/Block]|1412}	
460	<Assistant_Title1>【好友-私聊】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友</>{JumpToUI:[【前往查看】]|1250030}\n<Assistant_Title2>好友置顶：</><Assistant_System>好友-私聊-右下角设置</>聊天设置中，可以将好友设置为置顶。无论该好友是否在线，都会优先显示在好友列表中。\n<Assistant_Title2>好友备注：</><Assistant_System>好友-私聊-右下角设置</>聊天设置中，可以自行设置好友的备注。\n<Assistant_Title2>免打扰：</><Assistant_System>好友-私聊-右下角设置</>聊天设置中，可以调整免打扰开关，开启免打扰后，该玩家的信息将不再出现弹条和红点提醒。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友]|1406}，{SendAnswer:[好友-好友列表]|1407}，{SendAnswer:[好友-群聊]|1409}，{SendAnswer:[好友-好友度]|1410}，{SendAnswer:[好友-跨服好友]|1411}，{SendAnswer:[好友-删除拉黑]|1412}	<Assistant_Title1>【Friends-Private Chat】</>\n<Assistant_Title2>System Access: </><Assistant_System>Menu-Friends</>{JumpToUI:[【Go to View】]|1250030}\n<Assistant_Title2>Pin Friend: </><Assistant_System>Friends-Private Chat-Settings in the bottom right corner</>In Chat Settings, you can pin a friend. Regardless of whether the friend is online, they will be displayed at the top of your friend list.\n<Assistant_Title2>Friend Nickname: </><Assistant_System>Friends-Private Chat-Settings in the bottom right corner</>In Chat Settings, you can set a custom nickname for your friend.\n<Assistant_Title2>Do Not Disturb: </><Assistant_System>Friends-Private Chat-Settings in the bottom right corner</>In Chat Settings, you can toggle the Do Not Disturb switch. Once enabled, you will no longer receive pop-up notifications or red dot alerts for messages from this player.\n<Assistant_Title3>Recommended Searches: </>{SendAnswer:[Friends]|1406}, {SendAnswer:[Friends-Friend List]|1407}, {SendAnswer:[Friends-Group Chat]|1409}, {SendAnswer:[Friends-Friendship Level]|1410}, {SendAnswer:[Friends-Cross-Server Friends]|1411}, {SendAnswer:[Friends-Delete/Block]|1412}	
461	<Assistant_Title1>【好友-群聊】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友-群聊</>\n<Assistant_Title2>创建和加入群聊：</><Assistant_System>菜单-好友-群聊</>点击创建群聊按钮，可创建群聊邀请好友加入。也可通过群聊成员间的邀请，加入已有群聊。\n<Assistant_Title2>群聊成员：</>单个群聊成员上限50人，群聊支持跨服好友加入。\n<Assistant_Title2>群聊语音：</>点击<Assistant_System>创建语音</>可发起群聊语音通话，群聊语音同语音房间、队伍语音不互斥。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友]|1406}，{SendAnswer:[好友-好友列表]|1407}，{SendAnswer:[好友-私聊]|1408}，{SendAnswer:[好友-好友度]|1410}，{SendAnswer:[好友-跨服好友]|1411}，{SendAnswer:[好友-删除拉黑]|1412}	<Assistant_Title1>【Friends - Group Chat】</>\n<Assistant_Title2>System Entry: </><Assistant_System>Menu - Friends - Group Chat</>\n<Assistant_Title2>Creating and Joining Group Chats: </><Assistant_System>Menu - Friends - Group Chat</>Click the Create Group Chat button to create a group and invite friends to join. You can also join existing group chats through invitations from other members.\n<Assistant_Title2>Group Chat Members: </>Each group chat has a limit of 50 members and supports cross-server friend invitations.\n<Assistant_Title2>Group Chat Voice: </>Click <Assistant_System>Create Voice</> to initiate a group voice call. Group voice is not mutually exclusive with voice rooms or team voice.\n<Assistant_Title3>Recommended Searches: </>{SendAnswer:[Friends]|1406}, {SendAnswer:[Friends - Friend List]|1407}, {SendAnswer:[Friends - Private Chat]|1408}, {SendAnswer:[Friends - Friendliness]|1410}, {SendAnswer:[Friends - Cross-server Friends]|1411}, {SendAnswer:[Friends - Delete/Block]|1412}	
462	<Assistant_Title1>【好友-跨服好友】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友-跨服好友</>\n<Assistant_Title2>好友添加：</><Assistant_System>好友-添加</>页签下，输入角色昵称或角色数字ID可以搜索添加跨服好友。\n<Assistant_Title2>好友赠礼：</>可以通过<Assistant_System>好友-私聊-右下角赠礼</>，与跨服好友互相赠礼，提升好友度。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[好友]|1406}，{SendAnswer:[好友-好友列表]|1407}，{SendAnswer:[好友-私聊]|1408}，{SendAnswer:[好友-群聊]|1409}，{SendAnswer:[好友-好友度]|1410}，{SendAnswer:[好友-删除拉黑]|1412}	<Assistant_Title1>【Friends - Cross-Server Friends】</>\n<Assistant_Title2>System Entry: </><Assistant_System>Menu - Friends - Cross-Server Friends</>\n<Assistant_Title2>Adding Friends: </><Assistant_System>Under the Friends - Add tab, you can search for and add cross-server friends by entering their character nickname or character numeric ID.</>\n<Assistant_Title2>Friend Gifts: </>You can exchange gifts with cross-server friends to increase your Friendliness via <Assistant_System>Friends - Private Chat - Gift in the bottom right corner</>.\n<Assistant_Title3>Recommended Searches: </>{SendAnswer:[Friends]|1406}, {SendAnswer:[Friends - Friend List]|1407}, {SendAnswer:[Friends - Private Chat]|1408}, {SendAnswer:[Friends - Group Chat]|1409}, {SendAnswer:[Friends - Friendliness]|1410}, {SendAnswer:[Friends - Delete/Block]|1412}	
463	<Assistant_Title1>【好友】</>\n<Assistant_Title2>开放等级：</>认知等级<Assistant_Red>2级</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-好友</>{JumpToUI:[【前往查看】]|1250030}\n<Assistant_Title2>系统介绍：</>在好友界面，可以进行查找、添加、管理好友、查看好友个人信息和在线状态，与好友私聊和赠礼等操作。\n<Assistant_Title2>好友添加：</><Assistant_System>好友-添加</>页签下，输入角色昵称或角色数字ID可以搜索本服和跨服好友。\n<Assistant_Title2>好友申请：</><Assistant_System>好友-申请</>页签下，可以操作好友申请信息。 \n<Assistant_Title2>好友推荐：</><Assistant_System>好友-添加</>页签下，系统自动推荐本服好友。\n<Assistant_Title2>好友弹条设置：</><Assistant_System>设置-社交-信息设置</>中，可以操作是否显示好友申请弹条。\n<Assistant_Title3>基础功能细节规则：</>{SendAnswer:[好友-好友列表]|1407}，{SendAnswer:[好友-私聊]|1408}，{SendAnswer:[好友-群聊]|1409}，{SendAnswer:[好友-好友度]|1410}，{SendAnswer:[好友-跨服好友]|1411}，{SendAnswer:[好友-删除拉黑]|1412}	<Assistant_Title1>【Friends】</>\n<Assistant_Title2>Unlock Level: </>Cognition Level <Assistant_Red>2</>\n<Assistant_Title2>System Access: </><Assistant_System>Menu-Friends</>{JumpToUI:[【Go to View】]|1250030}\n<Assistant_Title2>System Introduction: </>In the Friends interface, you can search for, add, and manage friends, view their personal information and online status, send private messages, and give gifts.\n<Assistant_Title2>Adding Friends: </><Assistant_System>Under the Friends-Add</> tab, enter a character nickname or numeric ID to search for friends on the current server or cross-server.\n<Assistant_Title2>Friend Requests: </><Assistant_System>Under the Friends-Requests</> tab, you can manage friend request notifications. \n<Assistant_Title2>Friend Recommendations: </><Assistant_System>Under the Friends-Add</> tab, the system will automatically recommend friends from the current server.\n<Assistant_Title2>Friend Notification Settings: </><Assistant_System>In Settings-Social-Message Settings</>, you can toggle whether to display friend request notifications.\n<Assistant_Title3>Basic Function Details: </>{SendAnswer:[Friends-Friend List]|1407}, {SendAnswer:[Friends-Private Chat]|1408}, {SendAnswer:[Friends-Group Chat]|1409}, {SendAnswer:[Friends-Friendship Level]|1410}, {SendAnswer:[Friends-Cross-Server Friends]|1411}, {SendAnswer:[Friends-Delete/Block]|1412}	
464	<Assistant_Title1>【如何加入教团】</>\n教团解锁后，可通过<Assistant_System>跑团</>入口或对应找教团 NPC 进入加入流程。\n\n<Assistant_Title2>加入流程：</>\n1. 打开教团选择界面。\n2. 选择想加入的教团。\n3. 查看该教团的能力、信仰与推荐属性。\n4. 完成属性加点后确认。\n\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[教团选择与属性加点]|1274}	<Assistant_Title1>【How to Join a Covenant】</>\nAfter a Covenant is unlocked, you can enter the joining process via the <Assistant_System>Run Group</> entrance or by finding the corresponding Covenant NPC.\n\n<Assistant_Title2>Joining Process: </>\n1. Open the Covenant selection interface.\n2. Select the Covenant you wish to join.\n3. View the abilities, faith, and recommended attributes of that Covenant.\n4. Confirm after completing attribute point allocation.\n\n<Assistant_Title3>Recommended Search: </>{SendAnswer:[Covenant Selection and Attribute Allocation]|1274}	
465	<Assistant_Title1>【威尔冰淇淋】</>\n<Assistant_Title2>描述：</>玩法奖励饰品\n<Assistant_Title2>使用：</>使用后获得威尔冰淇淋，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>玩法-家族</>获得	<Assistant_Title1>【Will's Ice Cream】</>\n<Assistant_Title2>Description: </>Accessory rewarded for gameplay\n<Assistant_Title2>Usage: </>After use, you will obtain Will's Ice Cream. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtain through <Assistant_System>Gameplay - Family</>.	
466	<Assistant_Title1>【学徒】</>\n<Assistant_Title2>描述：</>默认展台表情贴纸\n<Assistant_Title2>使用：</>可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</>默认解锁	<Assistant_Title1>【Apprentice】</>\n<Assistant_Title2>Description: </>Default display stand sticker\n<Assistant_Title2>Usage: </>You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </>Unlocked by default.	
467	<Assistant_Title1>【学者雕像】</>\n<Assistant_Title2>描述：</>探索奖励展台组件\n<Assistant_Title2>使用：</>使用后获得展台组件学者雕像，可点击<Assistant_System>外观-展台</>查看并使用。\n<Assistant_Title2>获取：</><Assistant_System>探索</>获取	<Assistant_Title1>【Scholar Statue】</>\n<Assistant_Title2>Description: </>Display stand component rewarded for Exploration\n<Assistant_Title2>Usage: </>After use, you will obtain the Scholar Statue display component. You can click <Assistant_System>Appearance - Display Stand</> to view and use it.\n<Assistant_Title2>Acquisition: </><Assistant_System>Exploration</> acquisition.	
468	<Assistant_Title1>【安提哥努斯笔记】</>\n<Assistant_Title2>任务类型：</><Assistant_Property2>原著主线</>\n<Assistant_Title2>任务描述：</>迷途的灵魂，于破碎旧梦中酣眠。\n<Assistant_Title2>领取方式：</>第一赛季第九天解锁。完成原著剧情第五章《第一次正式委托》，且扮演等级达到<Assistant_Red>63级</>后自动接取。\n<Assistant_Title2>任务奖励</>：认知经验、绑定苏勒、绑定金镑、历史明灯\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[副本·安提哥努斯笔记]|18}	<Assistant_Title1>【Antigonus Notebook】</>\n<Assistant_Title2>Quest Type:</><Assistant_Property2>Original Main Storyline</>\n<Assistant_Title2>Quest Description:</>Lost souls slumber in broken old dreams.\n<Assistant_Title2>How to Obtain:</>Unlocked on the ninth day of the first season. Automatically accepted after completing Chapter 5 of the original story, \"The First Official Commission,\" and reaching <Assistant_Red>Acting Level 63</>.\n<Assistant_Title2>Quest Rewards</>: Cognitive EXP, Bound Sule, Bound Gold Pounds, Historical Beacon.\n<Assistant_Title3>Recommended Searches:</>{SendAnswer:[Dungeon·Antigonus Notebook]|18}	
469	<Assistant_Title1>【安魂花簇】</>\n<Assistant_Title2>描述：</>商城直售饰品\n<Assistant_Title2>使用：</>商城购买后获得安魂花簇，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Requiem Flower Cluster】</>\n<Assistant_Title2>Description: </>Shop Direct-Purchase Accessory\n<Assistant_Title2>Usage: </>Purchase in the shop to obtain the Requiem Flower Cluster. You can click <Assistant_System>Appearance - Change Outfit</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop</>	
470	<Assistant_Title1>【宫廷餐具】</>\n<Assistant_Title2>描述：</>商城直售武器外观\n<Assistant_Title2>使用：</>商城购买后获得宫廷餐具，可点击<Assistant_System>外观-武器</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城</>获取	<Assistant_Title1>【Court Tableware】</>\n<Assistant_Title2>Description: </>Shop Direct-Purchase Weapon Appearance\n<Assistant_Title2>Usage: </>Purchase in the shop to obtain the Court Tableware. You can click <Assistant_System>Appearance - Weapon</> to view and use it.\n<Assistant_Title2>Acquisition: </>Obtained via <Assistant_System>Shop</>	
471	<Assistant_Title1>【家族-展台规则】</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-家族-编辑展台</>\n<Assistant_Title2>编辑权限：</>不同身份的家族成员可更改的展台内容不同。\n    <Assistant_Property1>普通成员：</>仅本人角色。\n    <Assistant_Property1>首席：</>所有成员角色（可配置动作范围为该角色对应玩家的解锁范围），<Assistant_Property1>镜头</>，<Assistant_Property1>场景</>（可配置范围为首席解锁范围），<Assistant_Property1>置景</>（可配置范围为首席解锁范围），<Assistant_Property1>风向</>，<Assistant_Property1>调色</>。\n<Assistant_Title2>展台移除：</>当家族成员离开家族时，将自动移除展台内该玩家的以下内容：\n    <Assistant_Property1>展台角色</>\n    <Assistant_Property1>场景</>（如有使用）\n    <Assistant_Property1>置景</>（如有使用）\n<Assistant_Title2>展台解锁：</>随家族等级提升，分别在2级、6级时解锁家族展台专属场景，该场景仅可在家族展台中使用。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[家族]|665}，{SendAnswer:[家族-契约方式]|666}，{SendAnswer:[家族-奖励说明]|667}，{SendAnswer:[家族-等级规则]|668}	<Assistant_Title1>【Family - Display Stand Rules】</>\n<Assistant_Title2>System Entry:</><Assistant_System>Menu - Family - Edit Display Stand</>\n<Assistant_Title2>Editing Permissions:</>Different family members have different permissions for changing display stand content.\n    <Assistant_Property1>Ordinary Member:</>Only their own character.\n    <Assistant_Property1>Chief:</>All member characters (action range configurable based on the corresponding player's unlock range), <Assistant_Property1>Camera</>, <Assistant_Property1>Scene</> (configurable range based on Chief's unlock range), <Assistant_Property1>Set Pieces</> (configurable range based on Chief's unlock range), <Assistant_Property1>Wind Direction</>, <Assistant_Property1>Color Grading</>.\n<Assistant_Title2>Display Stand Removal:</>When a family member leaves the family, the following content for that player will be automatically removed from the display stand:\n    <Assistant_Property1>Display Stand Character</>\n    <Assistant_Property1>Scene</> (if used)\n    <Assistant_Property1>Set Pieces</> (if used)\n<Assistant_Title2>Display Stand Unlock:</>As the family level increases, exclusive family display stand scenes are unlocked at levels 2 and 6. These scenes can only be used in the family display stand.\n<Assistant_Title3>Recommended Search:</>{SendAnswer:[Family]|665}, {SendAnswer:[Family - Contract Method]|666}, {SendAnswer:[Family - Reward Explanation]|667}, {SendAnswer:[Family - Level Rules]|668}	
472	<Assistant_Title1>【家族-等级规则】</>\n<Assistant_Title2>默契值与等级：</>完成家族每周任务可获取默契值提升家族等级，每周默契值获取上限为<Assistant_Red>2000点</>。\n<Assistant_Title2>每周任务：</>家族成员组队参与对应玩法可获得默契值。\n    <Assistant_Property1>高倍默契值：</>每个任务当周前若干次完成时获得，超出次数后仅获得普通倍率。\n    <Assistant_Property1>刷新时间：</>任务每周刷新。\n<Assistant_Title3>推荐搜索：</>{SendAnswer:[家族]|665}，{SendAnswer:[家族-契约方式]|666}，{SendAnswer:[家族-奖励说明]|667}，{SendAnswer:[家族-展台规则]|669}	<Assistant_Title1>【Family - Level Rules】</>\n<Assistant_Title2>Rapport Value and Level: </>Complete weekly family quests to gain Rapport Value and increase the family level. The weekly cap for Rapport Value is <Assistant_Red>2000 points</>.\n<Assistant_Title2>Weekly Quests: </>Family members team up to participate in corresponding activities to earn Rapport Value.\n    <Assistant_Property1>High-Multiplier Rapport Value: </>Earned when completing each quest for the first few times during the week; after exceeding this limit, only the normal multiplier is earned.\n    <Assistant_Property1>Refresh Time: </>Quests refresh weekly.\n<Assistant_Title3>Recommended Search: </>{SendAnswer:[Family]|665}, {SendAnswer:[Family - Covenant Method]|666}, {SendAnswer:[Family - Reward Description]|667}, {SendAnswer:[Family - Display Stand Rules]|669}	
473	<Assistant_Title1>【家族】</>\n<Assistant_Title2>开放等级：</>认知等级<Assistant_Red>37级</>\n<Assistant_Title2>系统入口：</><Assistant_System>菜单-家族</>{JumpToUI:[【前往查看】]|1250091}\n<Assistant_Title2>系统介绍：</>以家族之名，以誓言为锁，在命运的深渊边缘互为锚点。寻找有着共同目标的友人缔结家族契约关系，完成家族任务提升家族等级，获得<Assistant_Property1>同行纹章</>以换取<Assistant_Property1>珍贵奖励</>。\n<Assistant_Title3>细节规则：</>{SendAnswer:[家族-契约方式]|666}，{SendAnswer:[家族-奖励说明]|667}，{SendAnswer:[家族-等级规则]|668}，{SendAnswer:[家族-展台规则]|669}	<Assistant_Title1>【Family】</>\n<Assistant_Title2> Unlock Level: </>Cognition Level <Assistant_Red>37</>\n<Assistant_Title2> System Entry: </><Assistant_System>Menu-Family</>{JumpToUI:[【Go to View】]|1250091}\n<Assistant_Title2> System Introduction: </>In the name of the Family, with oaths as locks, serve as anchors for each other on the edge of the abyss of fate. Find friends with common goals to conclude a Family contract, complete Family quests to increase Family level, and obtain <Assistant_Property1>Companion Emblems</> to exchange for <Assistant_Property1>precious rewards</>.\n<Assistant_Title3> Detailed Rules: </>{SendAnswer:[Family-Contract Methods]|666}, {SendAnswer:[Family-Reward Explanation]|667}, {SendAnswer:[Family-Level Rules]|668}, {SendAnswer:[Family-Display Stand Rules]|669}	
474	<Assistant_Title1>【家的担当】</>\n<Assistant_Title2>描述：</>人脉玩法奖励时装\n<Assistant_Title2>使用：</>使用后获得家的担当套装，可点击<Assistant_System>外观-换装</>查看并使用。\n<Assistant_Title2>获取：</>通过<Assistant_System>商城-百货-往事陈列馆</>使用记忆珍匣兑换	<Assistant_Title1>【Family Responsibility】</>\n<Assistant_Title2>Description: </>Reward outfit from social gameplay.\n<Assistant_Title2>Usage: </>Use to obtain the Family Responsibility outfit. You can view and equip it by clicking <Assistant_System>Appearance - Outfits</>.\n<Assistant_Title2>Acquisition: </>Exchange using Memory Caskets in <Assistant_System>Shop - General Goods - Past Exhibition Hall</>.	
