Party Name	Название партии
The tide of the era cannot be resisted; the fate of knowledge is about to descend.	Волне эпохи невозможно сопротивляться; судьба знания вот-вот наступит.
Muted	Muted
/all Everyone, should we go for the big dragon?	/all Ребята, стоит ли нам выбирать большого дракона?
Time remaining until end:	Время, оставшееся до конца:
Heading to: Tingen Lake	Направляемся к озеру Тинген.
<P_Heart>(Surprised)</>{{PlayerName}}! We're saved!	<P_Heart> (Удивленно) </>{{PlayerName}}! Мы спасены!
Activity Name (7 characters)	Название действия (7 символов)
Two!	Два!
Unlock by accumulating 10000/30000 points within the script	Unlock by accumulating 10000/30000 points within the script
So annoying, are you skewering or not!	Так обидно, ты протыкаешься или нет!
Mr. Bear, do you need a newspaper?	Мистер Медведь, вам нужна газета?
<Highlight>Power</>, ringing the Death Knell for the enemy	<Highlight>Power</>, ringing the Death Knell for the enemy
Beyonder Ability filler ten words Beyonder Ability filler ten words Beyonder Ability filler ten words Beyonder Ability filler ten words Beyonder Ability	Заполнитель BeyonderAbility десять слов Заполнитель BeyonderAbility десять слов Заполнитель BeyonderAbility десять слов Заполнитель BeyonderAbility десять слов Заполнитель BeyonderAbility
Fors<Highlight>Placeholder Text</>Placeholder Text Placeholder Text Placeholder Text Placeholder Text Placeholder Text Placeholder Text Placeholder Text Placeholder Text	[Заглушка]
Holy Light Relic Healing Entity	Реликвия Святого Света, исцеляющая сущность
<Mask>Gift to:</><Mask_2>Friend name seven characters</>	<Mask>Подарок: </><Mask_2>Имя друга семь символов</>
Stop. Leonard, park the carriage to the side.	Останавливаться. Леонард, припаркуй карету в стороне.
Player Play Player Play	Player Play Player Play
Talent Activated	Талант активирован
600,000 Bags	600 000 сумок
There are actually so many hidden spaces...	На самом деле там так много скрытых мест...
Teleporting 0.5	Teleporting 0.5
I am the must-eat list.	Я список того, что обязательно нужно съесть.
Current Queue:	Текущая очередь:
<P_Heart>What beautiful fabric...</>	<P_Heart>Какая красивая ткань...</>
Are you sure you want to leave the <Highlight>current team</>	Вы уверены, что хотите покинуть текущую команду <Highlight></>?
God's Eye	Божий глаз
【@Calm】Coming right away	【@Calm】Сейчас приду
Elegant Elegant	Элегантный Элегантный
That works.	Это работает.
You guys have a healer	You guys have a healer
<Chat_PlayerName>Miss Audrey Hall:</>	<Chat_PlayerName>Мисс Одри Холл:</>
Collapse Stage Design	Collapse Stage Design
Chat topic content, chat topic content chat topic content, chat topic content	Содержание темы чата, содержание темы чата Содержание темы чата, содержание темы чата
Simultaneous occupation, simultaneous occupation, simultaneous occupation	Одновременная оккупация, одновременная оккупация, одновременная оккупация
Multiplier	Множитель
Discounted Price:	Цена со скидкой:
Points 9909\r\nKills 123	Очки 9909\r\nУбивает 123
Recommended\r\nRecommended	Рекомендуется\r\nРекомендуется
I see your confusion, hehe. The Monty Hall paradox originates from Roselle; it's a very fascinating gamble played within desire.	Я вижу твое замешательство, хе-хе. Парадокс Монти Холла берет свое начало от Розеллы; это очень увлекательная игра, в которую играют с желанием.
Words without sincerity are nothing more than sugar-coated lies.	Words without sincerity are nothing more than sugar-coated lies.
Weaving Ritual	Плетение Ритуал
Title Name Seven Characters	Название Название Семь символов
Cannot join	Cannot join
Block 666	Блок 666
According to the current clues...	Судя по нынешним данным...
Summon fewer, just make more trips.	Summon fewer, just make more trips.
Victory is about the result, not the process, hehe.	Победа – это результат, а не процесс, хе-хе.
Click to view details	Нажмите, чтобы просмотреть подробности
Dark Side	Dark Side
Just Villain-3	Просто злодей-3
Are you leaving already? Then see you next time.	Ты уже уходишь? Тогда увидимся в следующий раз.
A key material for forging a Mythical quality brooch<Highlight> (Adventure Affinity)</>.\n\nForging requires 15<Highlight></> units of gray fog dust to obtain a 64 Gear Level<Highlight> Adventure Affinity</> Mythical quality brooch.\nAs the season progresses, Gear Level Increase for Adventure Affinity Mythical brooches will be unlocked, which will consume a certain amount of gray fog dust<Highlight></> upon use.\n\nYou can directly obtain<Highlight> up to</> 3<Highlight></> units of gray fog dust each week through party dungeons, raid dungeons, and world adventure treasures. Unobtained amounts can be carried over to the following week, up to a maximum of 15<Highlight></> units.	Ключевой материал для ковки броши Мифического качества<Highlight> (Adventure Affinity)</>.\n\nДля ковки требуется 15<Highlight></> единиц серой туманной пыли, чтобы получить брошь 64-го уровня снаряжения<Highlight> Adventure Affinity</> Мифического качества.\nПо ходу сезона будут открываться мифические броши повышения уровня снаряжения для Adventure Affinity Mythical, которые при использовании будут потреблять определенное количество серой туманной пыли<Highlight></>.\n\nВы можете напрямую получать от <Highlight> до </> 3<Highlight></> единиц серой туманной пыли каждую неделю в подземельях группы, рейдовых подземельях и сокровищах мира. Неполученные суммы могут быть перенесены на следующую неделю, но не более 15<Highlight></> единиц.
Clear the monsters on this floor and pick up the dropped abilities	Уничтожьте монстров на этом этаже и подберите выпавшие способности.
You have surpassed 50% of railway tycoons!	You have surpassed 50% of railway tycoons!
Employee Name Seven	Имя сотрудника семь
Katixia.	Катиксия.
Remember! Every precise slash is creating an opportunity for your next attack.	Remember! Every precise slash is creating an opportunity for your next attack.
Weekly Reimbursement	Еженедельное возмещение
200m	200 м
In the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of in the brilliant radiance, Lovia's pair of	В сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в сияющем сиянии, пара Ловии в блестящем сиянии пара Ловии
Defense Value: <HighLight>+20%</><Remaining>Attack</>	Защитная ценность: <HighLight>+20%</><Remaining>Атака</>
Go to the dungeon [May Manor · Castle] and defeat the <HyperLink stylename="h" u="1250309"> Viscountess </>.	Go to the dungeon [May Manor · Castle] and defeat the <HyperLink stylename="h" u="1250309"> Viscountess </>.
Confirm synthesizing 2 golden Capybaras?	Подтвердите синтез двух золотых капибар?
<ClubStar>Club</> Star	<ClubStar>Club</> Звезда
Placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text <Letter_Highlight>placeholder text</> placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text <Letter_Epilog>placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text</>	[Заглушка]
I'm afraid of covering up.	I'm afraid of covering up.
More and more people are disappearing... we can't wait any longer.	More and more people are disappearing... we can't wait any longer.
Custom Mark	Пользовательский знак
Sounds wrong... let's go confirm with Mr. Morgan.	Звучит неправильно... давайте уточним у мистера Моргана.
This is his pocket watch... why won't he admit it? Let's ask the people around.	Это его карманные часы... почему он не признается в этом? Давайте спросим окружающих.
Seven-character item name	Имя элемента из семи символов
@Cat: I seriously suspect you guys are bullying the fat guy now 😡 I just used this chubby character 🥴 and I was just about to move forward 🤨 If you guys are really bullying the fat guy, then I'm going to create one.	@Cat: Я серьезно подозреваю, что вы, ребята, сейчас издеваетесь над толстяком 😡 Я только что использовал этого пухлого персонажа 🥴 и собирался двигаться дальше 🤨 Если вы, ребята, действительно издеваетесь над толстяком, то я собираюсь создать его.
Remove the following entries (any one)	Удалите следующие записи (любые)
But Emperor Roselle once landed on the moon, where he was corrupted by the Mother Goddess of Depravity. Therefore, the 'Knowledge Emperor' crown naturally carries corruption.	Но однажды Император Розель высадился на Луне, где его развратила Богиня-Мать Разврата. Таким образом, корона «Императора Знаний», естественно, несет в себе коррупцию.
Mailed: 2 letters	Отправлено: 2 письма.
I'm carrying a fake lamp.	I'm carrying a fake lamp.
Physical · Erosion	Physical · Erosion
Total completion greater than 4000<Quantity> (1500/4000)</>	Общее завершение превышает 4000<Quantity> (1500/4000)</>
Talent Activated Talent Activated Talent Activated Talent Activated Talent Activated Talent Activated Talent Activated Talent Activated	Талант активирован Талант активирован Талант активирован Талант активирован Талант активирован Талант активирован Талант активирован Талант активирован Талант активирован
God of Combat Mode	Бог Битвы Mode
Hey, can you guys be quiet!	Эй, ребята, вы можете помолчать?
Projection of Flame Fire	Projection of Flame Fire
That's how I was worn down to death by her Invincibility.	Вот так меня до смерти измотала ее Непобедимость.
Please quickly <Orange>choose</> an appropriate action to blend into the crowd.	Пожалуйста, быстро <Orange>выберите</> подходящее действие, чтобы смешаться с толпой.
Hitting Wa Didi.	Удар по Ва Диди.
Combat points:	Боевые точки:
So-so	Так себе
Not selected	Не выбрано
Warzone screening points are only obtained during the <Highlight> Warzone Screening </> period in the Four-Way League. Only clubs in the <Highlight> Mythical Group </> can earn Strategic Server screening points. During the screening, clubs participate in the Four-Way League to accumulate warzone screening points; after the screening ends, rankings are based on the total points in this warzone, and the <Highlight> top 4 clubs will advance to the Strategic Server </>.	Очки проверки боевой зоны можно получить только во время периода проверки боевой зоны <Highlight> </> в Лиге четырехсторонних игроков. Только клубы из мифической группы <Highlight> </> могут зарабатывать очки проверки Стратегического сервера. Во время проверки клубы участвуют в Лиге четырехсторонних участников, чтобы накопить очки проверки в зоне боевых действий; после завершения отбора рейтинги основываются на общем количестве очков в этой зоне боевых действий, и 4 лучших клуба <Highlight> перейдут на стратегический сервер </>.
Piece Skill	Кусочное мастерство
Total Weight: <Yellow>1200</>/20000	Общий вес: <Yellow>1200</>/20000
Style Appreciation Bonus	Бонус за признательность за стиль
Seven-character Guild Name	Семизначное название гильдии
Makka Pakka.	Макка Пакка.
Claim this gift to receive an outfit or random gold pounds	Claim this gift to receive an outfit or random золотых фунтов
Instantly restore <Highlight>800</> Health, increase drug resistance by 10%. Instantly restore <Highlight>800</> Health. Instantly restore <Highlight>800</> Health, increase drug resistance by 10%. Instantly restore <Highlight>800</> Health.	Мгновенно восстанавливает <Highlight>800</> Здоровье, повышает устойчивость к лекарствам на 10%. Мгновенно восстанавливайте <Highlight>800</> Здоровье. Мгновенно восстанавливает <Highlight>800</> Здоровье, повышает устойчивость к лекарствам на 10%. Мгновенно восстановить <Highlight>800</> Здоровье.
Sale proceeds	Выручка от продажи
Placeholder text placeholder text<T_Brown>placeholder</>	[Заглушка]
I'll change to a crown for the non-material person.	Поменяю на корону нематериального человека.
Player Tarot Club Name	Имя Клуба Таро Игрока
Your appearance is like a brilliant star, illuminating the night sky	Твой облик подобен яркой звезде, освещающей ночное небо.
Medicine Limit:	Medicine Limit:
Description Text Description Text Description Text Description Text	Текст описания Текст описания Текст описания Текст описания
Activity Time <Time>7 days 13 hours remaining</>	Activity Time <Time>7 days 13 hours remaining</>
Recommended build from <Share>Player Name Player Name</>	Рекомендуемая сборка от <Share>Имя игрока Имя игрока</>
You Si come and duel me	Ты, Си, приди и сразись со мной на дуэли.
Soft Chair	Мягкий стул
<P_Heart>(Valid for fourteen years? Why sign such a long contract...)</>	<P_Heart>(Действителен в течение четырнадцати лет? Зачем подписывать такой длинный контракт...)</>
(Gold List)	(Золотой список)
Unlock New Part: Signage	Разблокируйте новую деталь: вывеску
What should we do?	Что нам делать?
All Data	Все данные
Currently selected <Yellow>7</>/140	Currently selected <Yellow>7</>/140
Participate in Dungeon, Competition, Identity Roleplay, and other gameplay to consume Vitality and claim rewards such as Equipment and Sealed Artifacts	Participate in Dungeon, Competition, Identity Roleplay, and other gameplay to consume Vitality and claim rewards such as Equipment and Запечатанные артефакты
Clear skies after rain, white egrets soar in the sun <Highlight>and other friends are in this room</>	Ясное небо после дождя, белые цапли парят на солнце <Highlight> и другие друзья в этой комнате</>
Current Round Match Time	Время матча текущего раунда
Boss, give me a bowl of forget-love beef noodles, no beef, no noodles, just give me forget-love water.	Босс, дайте мне тарелку говяжьей лапши «забвение любви», без говядины, без лапши, просто дайте мне воды «забвение любви».
Have a wonderful afternoon.	Have a wonderful afternoon.
My positioning isn't actually that great.	Мое позиционирование на самом деле не так уж и хорошо.
Dominated	Dominated
The maximum capacity for a page is 30 characters; 1-2 sentences are sufficient.	The maximum capacity for a page is 30 characters; 1-2 sentences are sufficient.
Activity Limit: 100/1000	Лимит активности: 100/1000
Follow Each Other	Следуйте друг за другом
Equipment Selection: <Time>30 Seconds</>	Выбор оборудования: <Time>30 секунд</>
<P_Yellow>Being gazed at, too shy to hide anywhere</>	<P_Yellow>На меня пристально смотрят, я слишком застенчив, чтобы куда-то спрятаться</>
Enabled: 10	Включено: 10
Contribution: 959463	Вклад: 959463
Still like this?	Все еще так?
When does it start?	Когда это начнется?
More\r\nRewards	Подробнее\r\nНаграды
Scalding ice.	Обжигающий лед.
Those with stones can only be pulled by those with stones.	Тех, у кого есть камни, могут вытащить только те, у кого есть камни.
W-what happened?	W-what happened?
Is there anyone with 4000+ Attack?	Есть кто-нибудь с атакой 4000+?
Isaac! You've really gone too far!	Isaac! You've really gone too far!
The body is the prison of the heart, the world is the prison of the body; Madness is bound, and desire is suppressed.	Тело — тюрьма сердца, мир — тюрьма тела; Безумие сковано, а желание подавлено.
2000 Gold Coins	2000 золотых монет
There are other notices on the bulletin board; let's see if there are any clues.	На доске объявлений есть и другие объявления; посмотрим, есть ли какие-нибудь подсказки.
Nighthawk Patrol	Nighthawk Patrol
Obtained by exchanging Spirit World collection	Можно получить в обмен на коллекцию Мира Духов.
500-Player Battlefield	Поле боя на 500 игроков
Strange place, something ahead seems to be attracting me	Strange place, something ahead seems to be attracting me
I've never been used to Northern food styles, I always miss my hometown's food, miss pork sausages, potato bread, pancakes, lard-fried vegetables, and roasted meat with special sauce...	Я никогда не привыкла к северной кухне, всегда скучаю по родной еде, скучаю по свиным колбаскам, картофельному хлебу, блинам, жареным на сале овощам и жареному мясу с особым соусом...
Everyone here is my mother.	Все здесь — моя мать.
November 20	November 20
The pendulum rotates slowly counter-clockwise; fate vaguely reveals potential resistance to Dream Soul First to Lay Down. It is still within a controllable range, but one must not be careless.	The pendulum rotates slowly counter-clockwise; fate vaguely reveals potential resistance to Dream Soul First to Lay Down. It is still within a controllable range, but one must not be careless.
No group photos yet	Групповых фотографий пока нет
<Highlight>Stronghold 3, Stronghold 6</> 4x stronghold settlement countdown <Highlight>70 seconds</>	<Highlight>Stronghold 3, Stronghold 6</> 4x обратный отсчет поселений в крепости <Highlight>70 секунд</>
Trigger New Aggregation	Запустить новую агрегацию
After checking this, your outfit preset will automatically switch when you Teleport into the corresponding scene.	After checking this, your outfit preset will automatically switch when you Teleport into the corresponding scene.
Rewards for challenging Alienated Hound again; you can obtain corresponding Equipment, Beyonder material, and marionette fragment rewards.	Награды за повторный вызов Alienated Hound; вы можете получить соответствующее оборудование, материалы Потусторонний и фрагменты марионеток.
Cherish it! This grand prize didn't come easily~	Cherish it! This grand prize didn't come easily~
No marionette yet	Еще нет марионетки
Every little bit stings my heart~ Wings of dreams~	Каждая мелочь ранит мое сердце~ Крылья мечты~
Bringing me new guests again?	Опять приведете ко мне новых гостей?
Obtain Obtain Obtain Obtain Obtain Obtain Obtain Obtain Obtain Obtain 13% Obtain 13% <HighLight>6 Obtain 6 Ob</>	Получить Получить Получить Получить Получить Получить Получить Получить Получить 13% Получить 13% <HighLight>6 Получить 6 Ob</>
Go to Sealed Artifact system	Go to Запечатанный артефакт system
<Green>150</> people online	<Green>150</> people online
Next to it is the Evernight Church... Mother used to bring us here to pray often.	Рядом с ним Вечная церковь... Матушка часто приводила нас сюда помолиться.
Peace	Мир
Professor Cohen, hello.	Professor Cohen, hello.
Let's both stand still.	Давайте оба постоим спокойно.
Burst can defeat all monsters and deal massive area damage within two minutes and thirty-four seconds.	Взрыв может победить всех монстров и нанести огромный урон по площади за две минуты тридцать четыре секунды.
Loss of Control Value	Потеря контрольного значения
Great adventurer Gehrman! Roaming the five seas to help the good!	Великий искатель приключений Герман! Бродя по пяти морям, чтобы помочь добру!
Pure Beyonder Material Challenge Gift	Подарок за испытание Pure Потусторонний Material
<GapHighlight>6000 points</> away from <GapHighlight>Station Upstart</>	<GapHighlight>6000 points</> away from <GapHighlight>Station Upstart</>
Remaining <Yellow>00</>	Осталось <Yellow>00</>
How much is full?	Сколько заполнено?
Today's candles are exceptionally fragrant, everyone take a sniff.	Свечи сегодня исключительно ароматные, все нюхают.
Uh... no need for that, no need for that.	Э-э... в этом нет необходимости, в этом нет необходимости.
#Topic Name	#Topic Name
Hurry back to the pavilion, you guys.	Ребята, поторопитесь обратно в павильон.
I opened the 'Door', everyone come this way!	Я открыл «Дверь», все проходят сюда!
Basic Attack control	Basic Attack control
Player Name Player Name	Имя игрока Имя игрока
Team Player	Team Player
Accept the baptism of knowledge!	Примите крещение познания!
After opening, randomly receive 1 <Highlight>unbound</> <Highlight>Gear Level 64 Competitive-leaning</> orange piece of equipment.	После открытия случайным образом получите 1 <Highlight>unbound</> <Highlight>Снаряжение 64-го уровня, ориентированное на соревнования</>, оранжевое снаряжение.
I'm so angry... where did this mutation come from?	I'm so angry... where did this mutation come from?
Click to input   2/4	Нажмите, чтобы ввести 2/4
<Assistant_Title1>【Inheritance of Memory】</>\n<Assistant_Title2>Gameplay Type: </><Assistant_Property1>5~6 player Family Dungeon</>\n<Assistant_Title2>Gameplay Introduction: </>After starting the "Inheritance of Memory" ritual, players will enter the world of memory to face powerful enemies from the past once again. Entering with family members grants the [Burning Vow of Fire] and [Bloodline Covenant] buffs.\n<Assistant_Title2>How to Participate: </>Click <Assistant_System>Menu - World Adventure - Dungeon - Inheritance of Memory</> to participate.\n<Assistant_Title2>Bosses and Participation Requirements: </>\n    <Assistant_Property1>Johnny: </>Normal difficulty level 39, recommended Beyonder rating 8779; Hard difficulty level 61, recommended Beyonder rating 39842.\n    <Assistant_Property1>Drill: </>Normal difficulty level 46, recommended Beyonder rating 17855; Hard difficulty level 63, recommended Beyonder rating 49578.\n    <Assistant_Property1>Bonnie: </>Normal difficulty level 56, recommended Beyonder rating 28959; Hard difficulty level 66, recommended Beyonder rating 58189.\n    <Assistant_Property1>War Dragon: </>Normal difficulty level 60, recommended Beyonder rating 38619; Hard difficulty level 68, recommended Beyonder rating 69025; Nightmare difficulty level 70, recommended Beyonder rating 94338.\n<Assistant_Title2>Opening Order: </>Normal Drill opens on day 2 of the season, Normal Bonnie on day 4, Normal War Dragon on day 5; Hard Johnny opens on day 6, Hard Drill on day 8, Hard Bonnie on day 12, Hard War Dragon on day 14; Nightmare War Dragon opens on day 26.\n<Assistant_Title2>Challenge Instructions: </>All bosses support 5~6 player teams and offer an AI mode. Different bosses and difficulties open independently; please choose your challenge target based on your character level and recommended Beyonder rating.	<Assistant_Title1>【Наследование памяти】</>\n<Assistant_Title2>Тип игрового процесса: </><Assistant_Property1>5~Семейное подземелье на 6 игроков</>\n<Assistant_Title2>Введение в игровой процесс: </>После запуска ритуала «Наследование памяти» игроки войдут в мир памяти, чтобы снова встретиться с могущественными врагами из прошлого. Вход с членами семьи дает положительные эффекты [Пылающий обет огня] и [Родословный завет].\n<Assistant_Title2>Как принять участие: </>Нажмите <Assistant_System>Меню — Мир приключений — Подземелье — Наследование памяти</>, чтобы принять участие.\n<Assistant_Title2>Боссы и требования к участию: </>\n    <Assistant_Property1>Джонни: </>Обычный уровень сложности 39, рекомендуемый рейтинг Потусторонний 8779; Сложный уровень сложности 61, рекомендуемый рейтинг Потусторонний 39842.\n    <Assistant_Property1>Упражнение: </>Обычный уровень сложности 46, рекомендуемый рейтинг Потусторонний 17855; Сложный уровень сложности 63, рекомендуемый рейтинг Потусторонний 49578.\n    <Assistant_Property1>Бонни: </>Обычный уровень сложности 56, рекомендуемый рейтинг Потусторонний 28959; Сложный уровень сложности 66, рекомендуемый рейтинг Потусторонний 58189.\n    <Assistant_Property1>War Dragon: </>Обычный уровень сложности 60, рекомендуемый рейтинг Потусторонний 38619; Сложный уровень сложности 68, рекомендуемый рейтинг Потусторонний 69025; Уровень сложности «Кошмар» 70, рекомендуемый рейтинг Потусторонний 94338.\n<Assistant_Title2>Приказ на открытие: </>Обычная тренировка открывается на 2-й день сезона, Обычная Бонни на 4-й день, Обычный боевой дракон на 5-й день; Hard Johnny открывается на 6-й день, Hard Drill — на 8-й день, Hard Bonnie — на 12-й день, Hard War Dragon — на 14-й день; Nightmare War Dragon открывается на 26 день.\n<Assistant_Title2>Инструкции по вызову: </>Все боссы поддерживают команды из 5–6 игроков и предлагают режим ИИ. Различные боссы и сложности открываются независимо; Пожалуйста, выберите цель испытания в зависимости от уровня вашего персонажа и рекомендуемого рейтинга Потусторонний.
Unlock Complete Riel Bieber Dungeon Unlock	Разблокировать полное разблокирование подземелья Риэля Бибера
Order Inspector	Инспектор заказов
I am quite familiar with this direction.	I am quite familiar with this direction.
Using this grants 2 <Highlight>Vitality Sugar Cubes</> and 1 <Highlight>300 Pound Voucher</>.	Используя это, вы получаете 2 кубика сахара <Highlight>Vitality</> и 1 ваучер <Highlight> на 300 фунтов </>.
<HIGHLIGHT>Open</> the Inventory interface and click on the <HIGHLIGHT>Skill icon,</>	<HIGHLIGHT>Open</> the Inventory interface and click on the <HIGHLIGHT>Skill icon,</>
Multiplayer Competition	Многопользовательское соревнование
What about the Warrior?	А что насчет Воина?
Combat Hypnosis	Боевой гипноз
Saved	Сохранено
1 day 23 hours	1 день 23 часа
After 7 days, character data will be permanently erased, and the character name will be archived.	Через 7 дней данные персонажа будут безвозвратно стерты, а имя персонажа заархивировано.
Fang Yiyang has bid	Fang Yiyang has bid
I've spent more time in this world than in my previous life... can I really return to my hometown?	Я провел в этом мире больше времени, чем в прошлой жизни... смогу ли я действительно вернуться в свой родной город?
Wang Huilan.	Wang Huilan.
(2 uses remaining this match)	(2 uses remaining this match)
Make a wish to God to turn you into my very own star-fury.	Пожелай Богу превратить тебя в мою звездную ярость.
Copy Share Code	Скопировать общий код
Try again.	Попробуйте еще раз.
Total inventory 0/0	Общий запас 0/0
The bishop asked me to distribute the candles to everyone.	The bishop asked me to distribute the candles to everyone.
My combat power is only 40,000, don't mess with me.	Моя боевая мощь всего 40 000, не связывайтесь со мной.
I'm starting to ship you two.	Я начинаю отправлять вас двоих.
Obtain Ability: <Highlight>Giant Turtle Rock Armor</>	Получите способность: <Highlight>Броня гигантской черепахи</>
Did not participate in this match, cannot claim rewards	Не участвовал в этом матче, не может претендовать на награды
Is this a bug or intentional?	Это ошибка или намеренно?
Cosmic Heaven-1	Космическое небо-1
Worldview description text, worldview description text, worldview description text, worldview description text, worldview description text	Worldview description text, worldview description text, worldview description text, worldview description text, worldview description text
Formation Name	Название формирования
(4 in station)	(4 in station)
Praise the Mother's Name, Give Birth to Divine Offspring	Хвалите Имя Матери, рождайте Божественное потомство
Sometimes I want to try making coffee myself; it's also a very interesting experience.	Sometimes I want to try making coffee myself; it's also a very interesting experience.
Outfit Borrowing: In party scenes, players can borrow the host's outfit....	Заимствование наряда: в сценах вечеринки игроки могут одолжить наряд у ведущего....
Unlock Remolding after Level XXX	Разблокируйте переформирование после уровня XXX.
...Then we'll fight in the territory?	...Тогда будем драться на территории?
Placeholder text placeholder text placeholder text placeholder text	[Заглушка]
Rose School Five	Школа Роуз Пятая
Can obtain 20 <Highlight> Blue Mountain Crystal </>, 30 <Highlight> Gear Sealing Wax - Adventure </>	Можно получить 20 <Highlight> Голубой горный кристалл </>, 30 <Highlight> Герметизирующий воск для шестерен — Приключение </>
Level 1 Tab Selected	Выбрана вкладка уровня 1
Singing can only rely on oneself <img id="#022" width="28" height="28" valign="0.5"/>	Singing can only rely on oneself <img id="#022" width="28" height="28" valign="0.5"/>
There seems to be something in this room...	Кажется, в этой комнате что-то есть...
Dain Sleb	Дейн Слеб
Heavenly Might	Небесная мощь
Appearance Appearance	Внешний вид Внешний вид
Can't get in.	Can't get in.
Improve performance and strength in Dungeons. Improve performance and strength in Dungeons.	Улучшите производительность и силу в подземельях. Улучшите производительность и силу в подземельях.
Scallion Pancake Just Passing By	Блинчики с зеленым луком, просто проходя мимо
I'm really convinced.	Я действительно убежден.
Moon Hidden Bear	Лунный скрытый медведь
Pack up, time to head out.	Собирайтесь, пора отправляться в путь.
What do you mean worn out, you were just insta-killed by me, my golden body didn't even come out	Что значит измученный, ты был просто убит мной, мое золотое тело даже не вылезло наружу
Level ≥ 25 Level ≥ 25	Level ≥ 25 Level ≥ 25
So many people have dissipated? Are they... really beyond saving?	So many people have dissipated? Are they... really beyond saving?
<TarotContractHighLight>Job content</> placeholder text	[Заглушка]
Click to take a seat	Нажмите, чтобы занять место
What is all this stuff?	What is all this stuff?
This shouldn't be able to take much damage.	Это не должно нанести большого ущерба.
About to become a Beyonder, phew... still a bit nervous.	Собираюсь стать Потусторонним, уф... все еще немного нервничаю.
Publicity Period 00 hours 00 minutes	Publicity Period 00 hours 00 minutes
Recharge amount limit (in yuan) for uploading custom emojis, 0 = no limit	Ограничение суммы пополнения счета (в юанях) для загрузки собственных смайлов, 0 = без ограничений.
-Quest Achievement Title	- Название достижения квеста
One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven Eight Nine Ten One Two Three Four Five Six Seven	Один Два Три Четыре Пять Шесть Семь Восемь Девять Десять
Placeholder Text<InvHighlight>Placeholder Text</>Placeholder Text<M_Link>Placeholder Text</>Placeholder Text<InvDefaultPop>Placeholder Text</>Placeholder Text Placeholder Text Placeholder Text	[Заглушка]
Attempts 1/2	Попытки 1/2
Impressive.	Впечатляющий.
Use spirituality to seal off a space and isolate the influence of Beyonder powers on the outside world.	Используйте духовность, чтобы изолировать пространство и изолировать влияние сил Потустороннего на внешний мир.
Music Name Seven	Музыкальное название Seven
Sigh, the beauty is gone.	Эх, красота пропала.
<Name>#What can an Apprentice do besides delivering food?</> On a warm afternoon	<Name>#What can an Ученик do besides delivering food?</> On a warm afternoon
Hee hee hee.	Хи хи хи.
Gotta play for the full 5 minutes again.	Придется снова играть полные 5 минут.
Please click to jump to the item you are looking for.	Please click to jump to the item you are looking for.
Material Quality	Качество материала
Baby, I have a cold recently, my voice sounds a bit like a man's, I really am a girl.	Детка, я недавно простудилась, мой голос немного похож на мужской, я правда девочка.
The Crossroads of Chrysanthemums	Перекресток хризантем
Sorry, I don't speak Chinese.	Sorry, I don't speak Chinese.
Gold Pounds (Bound) can be obtained through in-game welfare events and recharge welfare events	Золотые фунты (Связанные) можно получить посредством внутриигровых благотворительных мероприятий и мероприятий пополнения благосостояния.
Skill Reduction 89%	Снижение навыков 89%
Select badge	Выберите значок
Crystal Apple (7 characters)	Crystal Apple (7 characters)
Selected 1/13 people	Выбрано 1/13 человек
Useless low-damage prophet.	Бесполезный пророк с низким уроном.
Rotate the central ring to align all gaps with the dashed line.	Поверните центральное кольцо, чтобы совместить все зазоры с пунктирной линией.
Starry eyes	Звездные глаза
A painting tainted by corruption hides Roselle's...	A painting tainted by Искажение hides Розель's...
Obtained <Highlight>Quantity</> Item Name	Получено <Highlight>Количество</> Имя элемента
Sit down, Klein.	Садись, Клейн.
Cosmic Heaven-2	Космическое небо-2
Personal Popularity	Личная популярность
Placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text placeholder text	[Заглушка]
Battle details	Battle details
